order_id,customer_id,locality_id,customer_segment,preferred_cuisine,order_date,order_time,restaurant_id,item_id,platform,order_status,customer_rating,item_price,discount_pct,discount_amount,food_amount,delivery_fee,order_value,year,month,month_name,day_of_week,day_name,is_weekend,order_hour,meal_period,item_name,ordered_cuisine,category,veg_flag,price_band
O018795,C00551,6,Young Professional,Chinese,2025-02-11,10:45:00,R113,I0867,Swiggy,Delivered,4.0,124,30,37.2,86.8,20,106.8,2025,2,February,1,Tuesday,No,10,Breakfast,Masala Dosa,South Indian,Main Course,Veg,100-150
O018796,C02877,3,Working Professional,Burgers,2025-08-01,19:14:00,R038,I0302,Zomato,Delivered,2.0,165,10,16.5,148.5,30,178.5,2025,8,August,4,Friday,No,19,Dinner,Cheese Sandwich,Cafe,Snack,Veg,150-200
O018797,C03439,7,Working Professional,Cafe,2025-09-10,20:10:00,R081,I0626,Swiggy,Delivered,5.0,392,0,0.0,392.0,30,422.0,2025,9,September,2,Wednesday,No,20,Dinner,Pepperoni Pizza,Pizza,Main Course,Non-Veg,300+
O018798,C04455,4,Family,Chinese,2025-11-21,22:26:00,R058,I0452,Zomato,Delivered,4.0,57,15,8.55,48.45,35,83.45,2025,11,November,4,Friday,No,22,Dinner,Raita,Biryani,Side,Veg,Below 100
O018799,C04371,1,Young Professional,Chinese,2025-11-15,22:14:00,R067,I0522,Zomato,Delivered,4.0,135,40,54.0,81.0,35,116.0,2025,11,November,5,Saturday,Yes,22,Dinner,Oats Bowl,Healthy,Breakfast,Veg,100-150
O018800,C04892,4,Working Professional,North Indian,2025-12-23,23:44:00,R126,I0975,Swiggy,Delivered,4.0,94,0,0.0,94.0,40,134.0,2025,12,December,1,Tuesday,No,23,Dinner,Gulab Jamun,North Indian,Dessert,Veg,100-150
O018801,C02529,10,Family,Pizza,2025-07-06,17:37:00,R056,I0435,Zomato,Delivered,5.0,353,25,88.25,264.75,30,294.75,2025,7,July,6,Sunday,Yes,17,Evening,Chicken Pizza,Pizza,Main Course,Non-Veg,250-300
O018802,C04148,9,Family,North Indian,2025-10-31,21:03:00,R048,I0376,Zomato,Delivered,3.0,145,5,7.25,137.75,35,172.75,2025,10,October,4,Friday,No,21,Dinner,Garlic Bread,Pizza,Side,Veg,150-200
O018803,C02110,10,Student,Pizza,2025-06-06,15:13:00,R064,I0496,Zomato,Delivered,3.0,351,0,0.0,351.0,30,381.0,2025,6,June,4,Friday,No,15,Lunch,Pepperoni Pizza,Pizza,Main Course,Non-Veg,300+
O018804,C02089,2,Student,Biryani,2025-06-04,15:44:00,R125,I0961,Swiggy,Delivered,5.0,188,15,28.2,159.8,30,189.8,2025,6,June,2,Wednesday,No,15,Lunch,Paneer Biryani,Biryani,Main Course,Veg,150-200
O018805,C01239,8,Young Professional,Burgers,2025-04-03,13:09:00,R025,I0191,Zomato,Delivered,5.0,220,30,66.0,154.0,25,179.0,2025,4,April,3,Thursday,No,13,Lunch,Chicken Salad Bowl,Healthy,Healthy,Non-Veg,150-200
O018806,C04083,5,Young Professional,Burgers,2025-10-26,21:56:00,R061,I0476,Zomato,Delivered,3.0,67,40,26.8,40.2,35,75.2,2025,10,October,6,Sunday,Yes,21,Dinner,Raita,Biryani,Side,Veg,Below 100
O018807,C04930,9,Working Professional,Pizza,2025-12-26,23:53:00,R138,I1065,Swiggy,Delivered,5.0,124,10,12.4,111.6,40,151.6,2025,12,December,4,Friday,No,23,Dinner,Peri Peri Fries,Burgers,Side,Veg,150-200
O018808,C01251,1,Working Professional,Biryani,2025-04-04,13:28:00,R001,I0003,Zomato,Delivered,5.0,165,20,33.0,132.0,25,157.0,2025,4,April,4,Friday,No,13,Lunch,Egg Biryani,Biryani,Main Course,Non-Veg,150-200
O018809,C00273,8,Family,South Indian,2025-01-21,08:11:00,R133,I1022,Direct,Delivered,4.0,122,10,12.2,109.8,20,129.8,2025,1,January,1,Tuesday,No,8,Breakfast,Masala Dosa,South Indian,Main Course,Veg,100-150
O018810,C04068,10,Student,Desserts,2025-10-25,21:55:00,R136,I1049,Swiggy,Delivered,4.0,166,0,0.0,166.0,35,201.0,2025,10,October,5,Saturday,Yes,21,Dinner,Protein Smoothie,Healthy,Beverage,Veg,200-250
O018811,C03076,2,Young Professional,Momos,2025-08-15,19:39:00,R047,I0368,Zomato,Cancelled,,295,25,73.75,221.25,30,251.25,2025,8,August,4,Friday,No,19,Dinner,Double Chicken Burger,Burgers,Main Course,Non-Veg,250-300
O018812,C04800,6,Working Professional,North Indian,2025-12-17,23:19:00,R097,I0753,Swiggy,Cancelled,,100,20,20.0,80.0,40,120.0,2025,12,December,2,Wednesday,No,23,Dinner,Gulab Jamun,North Indian,Dessert,Veg,100-150
O018813,C01234,8,Family,North Indian,2025-04-03,13:36:00,R146,I1128,Direct,Cancelled,,201,30,60.3,140.7,25,165.7,2025,4,April,3,Thursday,No,13,Lunch,Dal Makhani,North Indian,Main Course,Veg,150-200
O018814,C00352,6,Young Professional,Cafe,2025-01-26,09:01:00,R075,I0577,Swiggy,Delivered,4.0,124,20,24.8,99.2,20,119.2,2025,1,January,6,Sunday,Yes,9,Breakfast,Veg Momos,Momos,Main Course,Veg,100-150
O018815,C02437,4,Student,Momos,2025-06-29,17:19:00,R011,I0081,Zomato,Delivered,3.0,138,20,27.6,110.4,30,140.4,2025,6,June,6,Sunday,Yes,17,Evening,Paneer Dosa,South Indian,Main Course,Veg,100-150
O018816,C00418,10,Family,Momos,2025-02-01,09:11:00,R122,I0938,Swiggy,Delivered,4.0,259,0,0.0,259.0,20,279.0,2025,2,February,5,Saturday,Yes,9,Breakfast,Chicken Salad Bowl,Healthy,Healthy,Non-Veg,250-300
O018817,C01284,8,Working Professional,Biryani,2025-04-06,13:37:00,R018,I0134,Zomato,Delivered,5.0,360,30,108.0,252.0,25,277.0,2025,4,April,6,Sunday,Yes,13,Lunch,Farmhouse Pizza,Pizza,Main Course,Veg,250-300
O018818,C00611,5,Family,Pizza,2025-02-15,10:29:00,R046,I0357,Zomato,Delivered,4.0,179,10,17.9,161.1,20,181.1,2025,2,February,5,Saturday,Yes,10,Breakfast,Veg Salad Bowl,Healthy,Healthy,Veg,150-200
O018819,C01103,10,Family,Cafe,2025-03-23,12:46:00,R122,I0939,Swiggy,Delivered,5.0,211,0,0.0,211.0,25,236.0,2025,3,March,6,Sunday,Yes,12,Lunch,Paneer Bowl,Healthy,Healthy,Veg,200-250
O018820,C00513,7,Student,Cafe,2025-02-08,10:17:00,R038,I0297,Zomato,Delivered,4.0,136,10,13.6,122.4,20,142.4,2025,2,February,5,Saturday,Yes,10,Breakfast,Cold Coffee,Cafe,Beverage,Veg,100-150
O018821,C04766,5,Student,Pizza,2025-12-14,23:49:00,R113,I0873,Swiggy,Delivered,5.0,68,30,20.4,47.6,40,87.6,2025,12,December,6,Sunday,Yes,23,Dinner,Filter Coffee,South Indian,Beverage,Veg,Below 100
O018822,C01365,4,Student,Biryani,2025-04-12,13:09:00,R061,I0472,Zomato,Delivered,3.0,171,40,68.4,102.6,25,127.6,2025,4,April,5,Saturday,Yes,13,Lunch,Egg Biryani,Biryani,Main Course,Non-Veg,100-150
O018823,C02192,5,Student,Pizza,2025-06-12,15:06:00,R113,I0869,Swiggy,Delivered,4.0,99,30,29.7,69.3,30,99.3,2025,6,June,3,Thursday,No,15,Lunch,Idli Sambar,South Indian,Main Course,Veg,Below 100
O018824,C04499,6,Working Professional,Pizza,2025-11-24,22:41:00,R038,I0304,Zomato,Delivered,5.0,189,10,18.9,170.1,35,205.1,2025,11,November,0,Monday,No,22,Dinner,Pasta,Cafe,Main Course,Veg,200-250
O018825,C03367,4,Student,Burgers,2025-09-05,20:04:00,R056,I0436,Zomato,Delivered,5.0,369,25,92.25,276.75,30,306.75,2025,9,September,4,Friday,No,20,Dinner,Pepperoni Pizza,Pizza,Main Course,Non-Veg,300+
O018826,C03065,5,Student,Cafe,2025-08-14,19:47:00,R046,I0361,Zomato,Delivered,5.0,138,10,13.8,124.2,30,154.2,2025,8,August,3,Thursday,No,19,Dinner,Fruit Bowl,Healthy,Healthy,Veg,150-200
O018827,C03500,1,Working Professional,North Indian,2025-09-15,20:28:00,R034,I0271,Zomato,Delivered,3.0,74,5,3.7,70.3,35,105.3,2025,9,September,0,Monday,No,20,Dinner,Garlic Naan,North Indian,Bread,Veg,100-150
O018828,C04138,5,Student,Cafe,2025-10-30,21:50:00,R045,I0355,Zomato,Delivered,5.0,117,15,17.55,99.45,35,134.45,2025,10,October,3,Thursday,No,21,Dinner,Uttapam,South Indian,Main Course,Veg,100-150
O018829,C04390,6,Family,North Indian,2025-11-16,22:34:00,R033,I0262,Zomato,Delivered,4.0,119,20,23.8,95.2,35,130.2,2025,11,November,6,Sunday,Yes,22,Dinner,Jeera Rice,North Indian,Rice,Veg,100-150
O018830,C03190,3,Student,Momos,2025-08-23,19:38:00,R138,I1063,Direct,Cancelled,,252,10,25.2,226.8,30,256.8,2025,8,August,5,Saturday,Yes,19,Dinner,Double Chicken Burger,Burgers,Main Course,Non-Veg,250-300
O018831,C04455,4,Family,Chinese,2025-11-21,22:50:00,R074,I0575,Swiggy,Delivered,4.0,171,15,25.65,145.35,35,180.35,2025,11,November,4,Friday,No,22,Dinner,Manchurian,Chinese,Starter,Veg,150-200
O018832,C02651,4,Student,Momos,2025-07-15,18:11:00,R059,I0458,Swiggy,Delivered,4.0,153,5,7.65,145.35,30,175.35,2025,7,July,1,Tuesday,No,18,Evening,Paneer Sandwich,Cafe,Snack,Veg,150-200
O018833,C01360,1,Student,North Indian,2025-04-12,13:09:00,R071,I0547,Swiggy,Delivered,5.0,190,15,28.5,161.5,25,186.5,2025,4,April,5,Saturday,Yes,13,Lunch,Dal Makhani,North Indian,Main Course,Veg,150-200
O018834,C04405,3,Young Professional,Biryani,2025-11-18,22:36:00,R149,I1157,Direct,Delivered,2.0,258,20,51.6,206.4,35,241.4,2025,11,November,1,Tuesday,No,22,Dinner,Biryani Combo,Biryani,Combo,Non-Veg,200-250
O018835,C02685,5,Family,Biryani,2025-07-17,18:01:00,R106,I0817,Swiggy,Delivered,5.0,159,30,47.7,111.3,30,141.3,2025,7,July,3,Thursday,No,18,Evening,Veg Biryani,Biryani,Main Course,Veg,100-150
O018836,C04537,3,Working Professional,Healthy,2025-11-27,22:02:00,R107,I0827,Swiggy,Delivered,5.0,136,25,34.0,102.0,40,142.0,2025,11,November,3,Thursday,No,22,Dinner,Rasmalai,Desserts,Dessert,Veg,100-150
O018837,C00200,6,Family,Healthy,2025-01-15,08:13:00,R046,I0357,Zomato,Delivered,4.0,179,10,17.9,161.1,20,181.1,2025,1,January,2,Wednesday,No,8,Breakfast,Veg Salad Bowl,Healthy,Healthy,Veg,150-200
O018838,C01961,1,Family,Desserts,2025-05-25,14:46:00,R087,I0673,Swiggy,Delivered,4.0,137,10,13.7,123.3,25,148.3,2025,5,May,6,Sunday,Yes,14,Lunch,Paneer Momos,Momos,Main Course,Veg,100-150
O018839,C04738,10,Student,South Indian,2025-12-12,22:19:00,R039,I0311,Zomato,Delivered,4.0,77,15,11.55,65.45,40,105.45,2025,12,December,4,Friday,No,22,Dinner,Filter Coffee,South Indian,Beverage,Veg,100-150
O018840,C01221,2,Student,Chinese,2025-04-02,13:44:00,R083,I0640,Swiggy,Delivered,4.0,221,30,66.3,154.7,25,179.7,2025,4,April,2,Wednesday,No,13,Lunch,Chicken Hakka Noodles,Chinese,Main Course,Non-Veg,150-200
O018841,C04704,9,Working Professional,Biryani,2025-12-10,22:48:00,R055,I0431,Zomato,Delivered,4.0,307,5,15.35,291.65,40,331.65,2025,12,December,2,Wednesday,No,22,Dinner,Biryani Combo,Biryani,Combo,Non-Veg,300+
O018842,C04766,5,Student,Pizza,2025-12-14,23:51:00,R113,I0873,Swiggy,Delivered,4.0,68,30,20.4,47.6,40,87.6,2025,12,December,6,Sunday,Yes,23,Dinner,Filter Coffee,South Indian,Beverage,Veg,Below 100
O018843,C04414,5,Working Professional,Biryani,2025-11-18,22:03:00,R033,I0262,Zomato,Delivered,3.0,119,20,23.8,95.2,35,130.2,2025,11,November,1,Tuesday,No,22,Dinner,Jeera Rice,North Indian,Rice,Veg,100-150
O018844,C02797,7,Family,Cafe,2025-07-25,18:50:00,R054,I0421,Zomato,Delivered,5.0,164,30,49.2,114.8,30,144.8,2025,7,July,4,Friday,No,18,Evening,Paneer Dosa,South Indian,Main Course,Veg,100-150
O018845,C03207,1,Young Professional,Cafe,2025-08-24,19:25:00,R079,I0611,Swiggy,Delivered,5.0,187,30,56.1,130.9,30,160.9,2025,8,August,6,Sunday,Yes,19,Dinner,Paneer Sandwich,Cafe,Snack,Veg,150-200
O018846,C04347,8,Student,Chinese,2025-11-14,22:46:00,R024,I0188,Zomato,Delivered,4.0,128,40,51.2,76.8,35,111.8,2025,11,November,4,Friday,No,22,Dinner,Jeera Rice,North Indian,Rice,Veg,100-150
O018847,C03871,2,Young Professional,Chinese,2025-10-11,21:14:00,R017,I0130,Zomato,Failed,,180,20,36.0,144.0,35,179.0,2025,10,October,5,Saturday,Yes,21,Dinner,Cheese Sandwich,Cafe,Snack,Veg,150-200
O018848,C03126,6,Family,Biryani,2025-08-18,19:08:00,R055,I0428,Zomato,Failed,,150,5,7.5,142.5,30,172.5,2025,8,August,0,Monday,No,19,Dinner,Veg Biryani,Biryani,Main Course,Veg,150-200
O018849,C04914,6,Student,Burgers,2025-12-25,23:02:00,R074,I0576,Swiggy,Delivered,4.0,139,15,20.85,118.15,40,158.15,2025,12,December,3,Thursday,No,23,Dinner,Spring Rolls,Chinese,Starter,Veg,150-200
O018850,C03407,6,Working Professional,Chinese,2025-09-07,20:01:00,R100,I0775,Swiggy,Delivered,4.0,71,25,17.75,53.25,30,83.25,2025,9,September,6,Sunday,Yes,20,Dinner,Garlic Naan,North Indian,Bread,Veg,Below 100
O018851,C04878,3,Working Professional,North Indian,2025-12-22,23:38:00,R052,I0409,Zomato,Delivered,5.0,97,40,38.8,58.2,40,98.2,2025,12,December,0,Monday,No,23,Dinner,Gulab Jamun,North Indian,Dessert,Veg,Below 100
O018852,C00277,1,Student,Biryani,2025-01-21,08:40:00,R084,I0647,Swiggy,Cancelled,,264,5,13.2,250.8,20,270.8,2025,1,January,1,Tuesday,No,8,Breakfast,Butter Chicken,North Indian,Main Course,Non-Veg,250-300
O018853,C00681,2,Working Professional,Pizza,2025-02-20,11:53:00,R063,I0486,Swiggy,Delivered,4.0,167,5,8.35,158.65,20,178.65,2025,2,February,3,Thursday,No,11,Breakfast,Chicken Momos,Momos,Main Course,Non-Veg,150-200
O018854,C02228,5,Student,Chinese,2025-06-14,15:29:00,R074,I0573,Swiggy,Delivered,5.0,188,15,28.2,159.8,30,189.8,2025,6,June,5,Saturday,Yes,15,Lunch,Chilli Paneer,Chinese,Starter,Veg,150-200
O018855,C01895,9,Family,South Indian,2025-05-21,14:36:00,R021,I0157,Zomato,Delivered,3.0,164,20,32.8,131.2,25,156.2,2025,5,May,2,Wednesday,No,14,Lunch,Egg Biryani,Biryani,Main Course,Non-Veg,150-200
O018856,C03903,10,Working Professional,Chinese,2025-10-13,21:16:00,R066,I0513,Zomato,Delivered,2.0,64,30,19.2,44.8,35,79.8,2025,10,October,0,Monday,No,21,Dinner,Garlic Naan,North Indian,Bread,Veg,Below 100
O018857,C00792,6,Family,Biryani,2025-02-28,11:02:00,R032,I0248,Zomato,Delivered,4.0,194,15,29.1,164.9,25,189.9,2025,2,February,4,Friday,No,11,Breakfast,Paneer Burger,Burgers,Main Course,Veg,150-200
O018858,C04881,2,Young Professional,North Indian,2025-12-23,23:08:00,R065,I0505,Swiggy,Cancelled,,119,0,0.0,119.0,40,159.0,2025,12,December,1,Tuesday,No,23,Dinner,Rasmalai,Desserts,Dessert,Veg,150-200
O018859,C01547,3,Family,North Indian,2025-04-26,13:07:00,R110,I0845,Swiggy,Cancelled,,146,40,58.4,87.6,25,112.6,2025,4,April,5,Saturday,Yes,13,Lunch,Veg Fried Rice,Chinese,Main Course,Veg,100-150
O018860,C02120,7,Working Professional,Chinese,2025-06-06,15:08:00,R081,I0624,Swiggy,Delivered,4.0,282,0,0.0,282.0,30,312.0,2025,6,June,4,Friday,No,15,Lunch,Paneer Pizza,Pizza,Main Course,Veg,300+
O018861,C01349,4,Family,Desserts,2025-04-11,13:55:00,R042,I0328,Zomato,Delivered,3.0,150,10,15.0,135.0,25,160.0,2025,4,April,4,Friday,No,13,Lunch,Paneer Momos,Momos,Main Course,Veg,150-200
O018862,C02872,4,Student,Momos,2025-07-31,18:16:00,R033,I0260,Zomato,Delivered,3.0,209,20,41.8,167.2,30,197.2,2025,7,July,3,Thursday,No,18,Evening,Paneer Tikka,North Indian,Starter,Veg,150-200
O018863,C00281,6,Student,Burgers,2025-01-22,08:23:00,R010,I0070,Zomato,Failed,,201,5,10.05,190.95,20,210.95,2025,1,January,2,Wednesday,No,8,Breakfast,Veg Salad Bowl,Healthy,Healthy,Veg,200-250
O018864,C00737,6,Student,Biryani,2025-02-24,11:07:00,R058,I0447,Zomato,Delivered,4.0,291,15,43.65,247.35,20,267.35,2025,2,February,0,Monday,No,11,Breakfast,Mutton Biryani,Biryani,Main Course,Non-Veg,250-300
O018865,C03712,7,Student,Biryani,2025-09-30,20:52:00,R056,I0437,Zomato,Delivered,5.0,135,25,33.75,101.25,35,136.25,2025,9,September,1,Tuesday,No,20,Dinner,Garlic Bread,Pizza,Side,Veg,100-150
O018866,C00923,4,Student,Chinese,2025-03-09,12:13:00,R040,I0313,Zomato,Delivered,4.0,169,15,25.35,143.65,25,168.65,2025,3,March,6,Sunday,Yes,12,Lunch,Chicken Momos,Momos,Main Course,Non-Veg,150-200
O018867,C01154,3,Young Professional,Pizza,2025-03-28,12:53:00,R110,I0844,Swiggy,Delivered,5.0,215,40,86.0,129.0,25,154.0,2025,3,March,4,Friday,No,12,Lunch,Chicken Hakka Noodles,Chinese,Main Course,Non-Veg,150-200
O018868,C03955,4,Student,Biryani,2025-10-17,21:15:00,R060,I0468,Zomato,Delivered,3.0,68,20,13.6,54.4,35,89.4,2025,10,October,4,Friday,No,21,Dinner,Raita,Biryani,Side,Veg,Below 100
O018869,C00459,2,Young Professional,Pizza,2025-02-03,09:17:00,R081,I0622,Swiggy,Delivered,4.0,238,0,0.0,238.0,20,258.0,2025,2,February,0,Monday,No,9,Breakfast,Margherita Pizza,Pizza,Main Course,Veg,250-300
O018870,C02161,5,Young Professional,North Indian,2025-06-09,15:48:00,R081,I0624,Swiggy,Delivered,4.0,282,0,0.0,282.0,30,312.0,2025,6,June,0,Monday,No,15,Lunch,Paneer Pizza,Pizza,Main Course,Veg,300+
O018871,C00119,7,Young Professional,South Indian,2025-01-09,07:23:00,R103,I0792,Swiggy,Delivered,4.0,133,30,39.9,93.1,20,113.1,2025,1,January,3,Thursday,No,7,Breakfast,Masala Dosa,South Indian,Main Course,Veg,100-150
O018872,C01701,2,Student,Pizza,2025-05-07,14:38:00,R127,I0979,Direct,Cancelled,,182,5,9.1,172.9,25,197.9,2025,5,May,2,Wednesday,No,14,Lunch,Chole Bhature,North Indian,Main Course,Veg,150-200
O018873,C03471,7,Young Professional,Pizza,2025-09-13,20:51:00,R001,I0007,Zomato,Delivered,4.0,56,20,11.2,44.8,30,74.8,2025,9,September,5,Saturday,Yes,20,Dinner,Raita,Biryani,Side,Veg,Below 100
O018874,C00444,4,Young Professional,Pizza,2025-02-02,09:46:00,R014,I0099,Zomato,Delivered,5.0,355,0,0.0,355.0,20,375.0,2025,2,February,6,Sunday,Yes,9,Breakfast,Farmhouse Pizza,Pizza,Main Course,Veg,300+
O018875,C04447,10,Student,Biryani,2025-11-21,22:26:00,R105,I0812,Swiggy,Delivered,4.0,411,0,0.0,411.0,35,446.0,2025,11,November,4,Friday,No,22,Dinner,Cheese Burst Pizza,Pizza,Main Course,Veg,300+
O018876,C04556,1,Student,Pizza,2025-11-28,22:27:00,R057,I0445,Zomato,Delivered,4.0,383,10,38.3,344.7,40,384.7,2025,11,November,4,Friday,No,22,Dinner,Cheese Burst Pizza,Pizza,Main Course,Veg,300+
O018877,C00508,1,Young Professional,Healthy,2025-02-08,10:06:00,R146,I1126,Direct,Delivered,5.0,293,30,87.9,205.1,20,225.1,2025,2,February,5,Saturday,Yes,10,Breakfast,Butter Chicken,North Indian,Main Course,Non-Veg,200-250
O018878,C04954,5,Working Professional,Healthy,2025-12-28,23:33:00,R027,I0216,Zomato,Delivered,3.0,87,40,34.8,52.2,40,92.2,2025,12,December,6,Sunday,Yes,23,Dinner,Gulab Jamun,North Indian,Dessert,Veg,Below 100
O018879,C01456,8,Family,Burgers,2025-04-19,13:26:00,R029,I0227,Zomato,Delivered,4.0,136,20,27.2,108.8,25,133.8,2025,4,April,5,Saturday,Yes,13,Lunch,Veg Fried Rice,Chinese,Main Course,Veg,100-150
O018880,C00412,9,Student,Chinese,2025-01-31,09:33:00,R097,I0745,Swiggy,Delivered,5.0,227,20,45.4,181.6,20,201.6,2025,1,January,4,Friday,No,9,Breakfast,Paneer Butter Masala,North Indian,Main Course,Veg,200-250
O018881,C00028,3,Working Professional,Biryani,2025-01-03,07:38:00,R051,I0393,Zomato,Delivered,3.0,122,25,30.5,91.5,20,111.5,2025,1,January,4,Friday,No,7,Breakfast,Masala Dosa,South Indian,Main Course,Veg,100-150
O018882,C02022,1,Young Professional,Pizza,2025-05-30,14:18:00,R056,I0435,Zomato,Delivered,5.0,353,25,88.25,264.75,30,294.75,2025,5,May,4,Friday,No,14,Lunch,Chicken Pizza,Pizza,Main Course,Non-Veg,250-300
O018883,C03125,4,Working Professional,Chinese,2025-08-18,19:05:00,R137,I1056,Direct,Delivered,4.0,229,40,91.6,137.4,30,167.4,2025,8,August,0,Monday,No,19,Dinner,Chilli Chicken,Chinese,Starter,Non-Veg,150-200
O018884,C01634,3,Family,Pizza,2025-05-02,13:29:00,R007,I0046,Zomato,Delivered,5.0,164,15,24.6,139.4,25,164.4,2025,5,May,4,Friday,No,13,Lunch,Dal Makhani,North Indian,Main Course,Veg,150-200
O018885,C04177,4,Family,Burgers,2025-11-02,21:27:00,R067,I0522,Swiggy,Delivered,3.0,135,40,54.0,81.0,35,116.0,2025,11,November,6,Sunday,Yes,21,Dinner,Oats Bowl,Healthy,Breakfast,Veg,100-150
O018886,C03559,4,Family,South Indian,2025-09-19,20:11:00,R048,I0376,Zomato,Delivered,4.0,145,5,7.25,137.75,35,172.75,2025,9,September,4,Friday,No,20,Dinner,Garlic Bread,Pizza,Side,Veg,150-200
O018887,C01719,10,Working Professional,Biryani,2025-05-08,14:14:00,R060,I0465,Zomato,Delivered,3.0,215,20,43.0,172.0,25,197.0,2025,5,May,3,Thursday,No,14,Lunch,Paneer Biryani,Biryani,Main Course,Veg,150-200
O018888,C03653,8,Family,Chinese,2025-09-26,20:44:00,R042,I0331,Zomato,Delivered,3.0,168,10,16.8,151.2,35,186.2,2025,9,September,4,Friday,No,20,Dinner,Tandoori Momos,Momos,Main Course,Veg,150-200
O018889,C04699,5,Working Professional,Biryani,2025-12-10,22:38:00,R021,I0162,Zomato,Delivered,3.0,276,20,55.2,220.8,40,260.8,2025,12,December,2,Wednesday,No,22,Dinner,Biryani Combo,Biryani,Combo,Non-Veg,250-300
O018890,C00458,3,Student,Momos,2025-02-03,09:38:00,R007,I0044,Zomato,Delivered,4.0,273,15,40.95,232.05,20,252.05,2025,2,February,0,Monday,No,9,Breakfast,Butter Chicken,North Indian,Main Course,Non-Veg,250-300
O018891,C01500,5,Family,Biryani,2025-04-22,13:14:00,R146,I1128,Direct,Delivered,5.0,201,30,60.3,140.7,25,165.7,2025,4,April,1,Tuesday,No,13,Lunch,Dal Makhani,North Indian,Main Course,Veg,150-200
O018892,C02282,5,Young Professional,Chinese,2025-06-19,16:57:00,R088,I0680,Swiggy,Delivered,4.0,165,20,33.0,132.0,30,162.0,2025,6,June,3,Thursday,No,16,Evening,Chocolate Cake,Desserts,Dessert,Veg,150-200
O018893,C02466,1,Young Professional,South Indian,2025-07-01,17:35:00,R115,I0885,Swiggy,Delivered,5.0,251,20,50.2,200.8,30,230.8,2025,7,July,1,Tuesday,No,17,Evening,Cheesecake,Desserts,Dessert,Veg,200-250
O018894,C02691,9,Family,Biryani,2025-07-18,18:02:00,R014,I0102,Zomato,Delivered,4.0,353,0,0.0,353.0,30,383.0,2025,7,July,4,Friday,No,18,Evening,Pepperoni Pizza,Pizza,Main Course,Non-Veg,300+
O018895,C01469,10,Working Professional,North Indian,2025-04-20,13:00:00,R006,I0038,Zomato,Delivered,4.0,186,25,46.5,139.5,25,164.5,2025,4,April,6,Sunday,Yes,13,Lunch,Paneer Burger,Burgers,Main Course,Veg,150-200
O018896,C03318,3,Family,Desserts,2025-09-01,20:06:00,R094,I0728,Swiggy,Delivered,4.0,199,30,59.7,139.3,30,169.3,2025,9,September,0,Monday,No,20,Dinner,Protein Smoothie,Healthy,Beverage,Veg,150-200
O018897,C03198,1,Young Professional,Burgers,2025-08-24,19:08:00,R111,I0856,Swiggy,Delivered,4.0,220,30,66.0,154.0,30,184.0,2025,8,August,6,Sunday,Yes,19,Dinner,Chilli Chicken,Chinese,Starter,Non-Veg,150-200
O018898,C02864,6,Student,Pizza,2025-07-30,18:00:00,R058,I0450,Zomato,Delivered,4.0,183,15,27.45,155.55,30,185.55,2025,7,July,2,Wednesday,No,18,Evening,Veg Biryani,Biryani,Main Course,Veg,150-200
O018899,C00545,9,Family,North Indian,2025-02-11,10:04:00,R050,I0386,Zomato,Delivered,4.0,122,25,30.5,91.5,20,111.5,2025,2,February,1,Tuesday,No,10,Breakfast,Masala Dosa,South Indian,Main Course,Veg,100-150
O018900,C02355,6,Student,Burgers,2025-06-23,16:46:00,R052,I0404,Zomato,Delivered,5.0,214,40,85.6,128.4,30,158.4,2025,6,June,0,Monday,No,16,Evening,Kadhai Paneer,North Indian,Main Course,Veg,150-200
O018901,C01754,10,Young Professional,Momos,2025-05-10,14:35:00,R031,I0242,Zomato,Delivered,3.0,142,15,21.3,120.7,25,145.7,2025,5,May,5,Saturday,Yes,14,Lunch,Paneer Momos,Momos,Main Course,Veg,100-150
O018902,C02431,7,Family,Cafe,2025-06-29,17:09:00,R111,I0855,Swiggy,Delivered,4.0,182,30,54.6,127.4,30,157.4,2025,6,June,6,Sunday,Yes,17,Evening,Chilli Paneer,Chinese,Starter,Veg,150-200
O018903,C04612,3,Student,Chinese,2025-12-03,22:01:00,R034,I0272,Zomato,Delivered,3.0,137,5,6.85,130.15,40,170.15,2025,12,December,2,Wednesday,No,22,Dinner,Jeera Rice,North Indian,Rice,Veg,150-200
O018904,C02376,9,Family,Desserts,2025-06-25,16:22:00,R059,I0458,Zomato,Delivered,5.0,153,5,7.65,145.35,30,175.35,2025,6,June,2,Wednesday,No,16,Evening,Paneer Sandwich,Cafe,Snack,Veg,150-200
O018905,C00071,8,Student,Pizza,2025-01-05,07:38:00,R086,I0664,Swiggy,Delivered,4.0,144,25,36.0,108.0,20,128.0,2025,1,January,6,Sunday,Yes,7,Breakfast,Veg Burger,Burgers,Main Course,Veg,100-150
O018906,C02167,2,Young Professional,Burgers,2025-06-10,15:28:00,R001,I0005,Zomato,Delivered,5.0,158,20,31.6,126.4,30,156.4,2025,6,June,1,Tuesday,No,15,Lunch,Veg Biryani,Biryani,Main Course,Veg,150-200
